AcctNo,Loan Type,Customer Type,Age,Source Code,Total Income,Term,Balance,Net Due,Security Code,Bal after Ref,Net Due Renewed,FICO,BNI,CR Limit,Agg Net Bal,Date Opened,PI Constant,Debt Ratio,After Debt Ratio,Housing Type,Collateral Description
2369,Consumer,New,55,Customer Referral,$777.00,9,$647.19,$505.41,Personal Property,$0.00,$505.41,691,308,$500.00,$622.41,5/11/2018,$83.00,3.86,14.54,OWN HOME,",PP"
2371,Live Check,Former,27,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,000.00","$1,532.72",5/14/2018,$125.32,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2372,Consumer,Present,73,Branch Generated,"$1,097.00",18,"$1,938.91","$1,059.78",Personal Property,$697.16,"$1,756.94",658,305,"$5,000.00","$1,801.94",5/15/2018,$130.00,19.60,21.42,RENT HOME,",PP"
2373,Consumer,Present,54,Counter Solicitation,"$1,746.34",24,"$2,450.25","$1,240.12",Personal Property,$603.35,"$1,843.47",567,147,$500.00,"$2,104.47",5/16/2018,$140.00,50.73,53.6,OTHER,",PP"
2374,Sales,New,28,Sales,"$2,519.00",12,$879.99,$879.99,Personal Property,$0.00,$879.99,0,0,$500.00,$879.99,5/22/2018,$83.20,45.14,48.44,RENT HOME,"Ashley Full Bed, DR/Mirror Full Mattress Box Set"
2375,Consumer,Present,46,Counter Solicitation,"$4,323.80",24,"$2,897.37","$1,254.48",Personal Property,"$1,064.81","$2,319.29",622,204,"$3,000.00","$2,472.29",5/15/2018,$165.00,45.35,46.74,OTHER,",PP"
2376,Consumer,Present,66,Branch Generated,"$1,820.41",18,"$1,860.65","$1,007.04",Personal Property,$656.10,"$1,663.14",601,171,"$1,500.00","$1,708.14",5/17/2018,$125.00,23.18,24.28,OWN HOME,",PP"
2377,Consumer,Present,60,Branch Generated,$585.00,18,"$1,234.56",$468.64,Personal Property,$628.03,"$1,096.67",571,320,"$1,000.00","$1,141.67",5/15/2018,$85.00,17.44,14.53,RENT HOME,",PP"
2378,Consumer,Present,45,Counter Solicitation,"$1,796.21",21,"$2,217.29",$546.18,Personal Property,"$1,197.71","$1,743.89",587,268,"$1,000.00","$2,425.30",5/16/2018,$140.00,44.71,45.82,RENT HOME,",PP"
2379,Consumer,Present,72,Counter Solicitation,"$1,062.00",18,"$1,860.65","$1,013.34",Personal Property,$563.88,"$1,577.22",578,281,"$1,000.00","$1,730.22",5/16/2018,$125.00,29.94,31.83,OTHER,",PP"
2380,Consumer,Present,55,Branch Letter/Telephoned Spc Solic,"$2,805.92",18,"$1,531.96","$1,004.34",Personal Property,$177.59,"$1,181.93",524,152,"$1,000.00","$1,334.93",5/17/2018,$104.00,47.44,51.14,BUY HOME,",PP"
2381,Consumer,Present,53,Branch Generated,"$1,613.86",18,"$1,782.39",$532.93,Personal Property,$756.99,"$1,289.92",622,263,"$2,500.00","$1,550.92",5/17/2018,$120.00,12.33,12.21,,",PP"
2382,Consumer,Present,49,Counter Solicitation,"$2,951.15",30,"$3,181.41","$1,050.35",Personal Property,"$1,333.35","$2,383.70",570,125,"$1,000.00","$2,647.31",5/18/2018,$155.00,61.57,62.59,OWN HOME,",PP"
2384,Live Check,Former,59,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,000.00","$1,525.00",5/18/2018,$125.32,0.00,0,,UNSECURED LIVE CHECK LOAN
2385,Consumer,Present,61,Branch Generated,$940.00,18,"$1,860.65",$512.54,Personal Property,$934.60,"$1,447.14",663,283,$500.00,"$1,708.14",5/18/2018,$125.00,28.62,22.23,RENT APT,",PP"
2386,Consumer,Present,54,Branch Generated,"$1,177.00",24,"$3,255.07",$535.07,Personal Property,"$2,192.67","$2,727.74",667,293,"$5,100.00","$2,988.74",5/18/2018,$185.00,44.10,45.79,BUY HOME,",PP"
2387,Consumer,Present,58,Branch Generated,$816.00,18,"$1,625.87",$511.30,Personal Property,$723.41,"$1,234.71",642,343,"$1,000.00","$1,495.71",5/18/2018,$110.00,12.38,13.48,,",PP"
2388,Consumer,Present,59,Counter Solicitation,"$1,893.00",30,"$3,181.41","$1,192.74",Personal Property,"$1,423.72","$2,616.46",668,285,"$4,250.00","$2,877.46",5/21/2018,$155.00,40.94,49.13,RENT HOME,",PP"
2389,Consumer,New,34,Walk In,"$1,931.80",9,$869.65,$534.69,Personal Property,$0.00,$534.69,0,347,$500.00,$795.69,5/21/2018,$110.00,0.00,5.69,LIVE WITH PARENTS,",PP"
2390,Live Check,Former,71,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,$0.00,"$1,525.00",5/22/2018,$125.32,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2391,Consumer,New,68,Customer Referral,"$1,953.70",15,"$1,385.00","$1,025.42",Personal Property,$0.00,"$1,025.42",600,75,$425.00,"$1,286.42",5/22/2018,$110.00,77.34,82.97,RENT APT,",PP"
2392,Consumer,Present,40,Branch Generated,"$2,927.47",15,"$1,478.33",$509.23,Personal Property,$535.57,"$1,044.80",560,161,$500.00,"$1,305.80",5/22/2018,$117.00,25.65,26.06,OTHER,",PP"
2394,Live Check,Former,51,Live Check,$0.00,18,"$2,370.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$2,000.00","$2,288.51",5/23/2018,$163.41,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2395,Live Check,Former,95,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,000.00","$3,821.23",5/23/2018,$125.32,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
2396,Live Check,Former,95,Live Check,$0.00,18,"$2,370.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,000.00","$3,821.23",5/23/2018,$163.41,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
2397,Live Check,Former,39,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,000.00","$1,532.72",5/23/2018,$125.32,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2398,Consumer,Present,67,Branch Generated,"$1,204.00",24,"$2,289.28","$1,015.83",Personal Property,"$1,014.64","$2,030.47",643,240,"$3,500.00","$2,075.47",5/25/2018,$131.00,58.60,59.09,BUY HOME,",PP"
2399,Consumer,Present,61,Counter Solicitation,"$5,200.00",24,"$2,271.40","$1,212.59",Personal Property,$588.57,"$1,801.16",612,223,"$1,500.00","$1,918.16",5/24/2018,$130.00,23.62,24,RENT HOME,",PP"
2401,Live Check,Former,76,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00","$1,525.00",5/25/2018,$125.32,0.00,0,,UNSECURED LIVE CHECK LOAN
2402,Live Check,Former,55,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,000.00","$1,530.79",5/25/2018,$125.32,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2403,Live Check,Former,44,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00","$1,530.79",5/25/2018,$125.32,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2404,Consumer,New,62,Customer Referral,"$2,320.00",24,"$2,539.67","$2,030.46",Personal Property,$0.00,"$2,030.46",678,342,"$6,000.00","$2,291.46",5/25/2018,$145.00,61.64,67.89,OWN HOME,",PP"
2405,Consumer,Present,79,Branch Generated,$998.00,21,"$2,379.13",$836.08,Personal Property,"$1,112.39","$1,948.47",555,173,"$1,000.00","$2,209.47",5/25/2018,$150.00,34.07,36.57,OWN HOME,",PP"
2406,Consumer,Former,49,Branch Generated,"$4,130.97",15,"$1,451.67","$1,021.63",Personal Property,$0.00,"$1,021.63",661,216,"$4,500.00","$1,282.63",5/25/2018,$115.00,51.56,54.35,BUY HOME,",PP"
2407,Live Check,Former,56,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00","$1,396.77",5/29/2018,$125.32,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2408,Consumer,Present,68,Branch Generated,"$1,155.00",21,"$2,217.29",$504.18,Personal Property,"$1,472.37","$1,976.55",623,282,"$2,500.00","$2,021.55",5/29/2018,$140.00,31.86,32.29,OTHER,",PP"
2409,Consumer,Present,39,Branch Generated,"$1,776.67",21,"$2,379.13",$307.79,Personal Property,"$1,473.33","$1,781.12",522,130,$0.00,"$2,042.12",5/29/2018,$150.00,51.73,53.13,RENT HOME,",PP"
2470,Consumer,Present,55,Branch Generated,"$1,571.68",15,$918.33,$548.77,Personal Property,$9.46,$558.23,676,325,"$7,000.00",$819.23,7/5/2018,$75.00,19.41,19.72,OWN HOME,",PP"
2473,Live Check,Former,67,Live Check,$0.00,18,"$2,370.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00","$2,157.54",7/2/2018,$163.41,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2474,Live Check,Former,47,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00","$1,525.96",7/2/2018,$125.32,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2477,Consumer,Present,25,Branch Generated,"$1,895.53",9,$869.65,$513.46,Personal Property,$237.07,$750.53,618,299,"$1,000.00",$386.71,7/2/2018,$110.00,35.45,35.45,OTHER,",PP"
2478,Live Check,Former,57,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00","$1,527.89",7/3/2018,$125.32,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2479,Consumer,Present,55,Branch Generated,"$3,624.10",21,"$2,217.29",$297.83,Personal Property,"$1,462.72","$1,760.55",560,135,$500.00,"$2,021.55",7/5/2018,$140.00,36.81,37.33,OTHER,",PP"
2480,Consumer,Present,42,Branch Generated,$670.00,24,"$2,181.97",$784.36,Personal Property,$964.36,"$1,748.72",584,240,"$1,000.00","$1,979.10",7/3/2018,$125.00,29.40,18.66,OTHER,",PP"
2481,Consumer,Present,43,Branch Generated,"$1,616.33",24,"$2,718.52",$767.24,Personal Property,"$1,501.38","$2,268.62",600,271,"$1,500.00","$2,320.32",7/3/2018,$155.00,44.98,45.91,RENT HOME,",PP"
2482,Live Check,Former,59,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00","$1,525.00",7/5/2018,$125.32,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2483,Live Check,Former,59,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00","$1,525.00",7/5/2018,$125.32,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2484,Consumer,Present,60,Branch Generated,$938.00,18,"$1,312.82",$518.00,Personal Property,$433.47,$951.47,596,340,"$1,000.00","$1,212.47",7/5/2018,$90.00,41.26,40.72,LIVE WITH PARENTS,",PP"
2485,Consumer,Present,67,Branch Generated,$755.00,21,"$1,856.49",$449.19,Personal Property,"$1,018.58","$1,467.77",581,313,"$1,000.00","$1,692.77",7/5/2018,$110.00,27.81,27.81,RENT HOME,",PP"
2486,Consumer,Present,68,Branch Generated,"$1,889.47",18,"$1,938.91",$641.06,Personal Property,"$1,092.88","$1,733.94",683,188,"$3,000.00","$1,671.81",7/6/2018,$130.00,59.38,59.91,OWN HOME,",PP"
2487,Live Check,Present,50,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00","$1,548.16",7/6/2018,$125.32,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2488,Sales,New,43,Sales,"$4,500.00",36,"$3,500.00","$3,500.00",Personal Property,$0.00,"$3,500.00",646,295,"$5,000.00","$3,511.51",7/13/2018,$137.31,8.22,11.27,RENT HOME,MOTORCYCLE
2489,Consumer,Present,50,Branch Generated,"$2,997.50",9,$869.65,$534.69,Personal Property,$0.00,$534.69,641,213,"$2,000.00",$795.69,7/6/2018,$110.00,44.24,47.91,RENT APT,",PP"
2490,Consumer,Present,23,Branch Generated,"$1,485.94",15,"$1,585.00","$1,064.85",Personal Property,$108.62,"$1,173.47",607,206,"$1,500.00","$1,398.47",7/6/2018,$125.00,61.38,62.72,OTHER,",PP"
2491,Consumer,Present,79,Branch Generated,"$1,227.00",24,"$2,843.72",$314.55,Personal Property,"$2,286.89","$2,601.44",665,266,"$3,000.00","$2,646.44",7/9/2018,$162.00,40.18,41.56,OWN HOME,",PP"
2492,Consumer,Present,55,Branch Generated,$948.00,30,"$3,076.76","$1,214.44",Personal Property,"$1,520.47","$2,734.91",681,263,"$1,500.00","$2,779.91",7/9/2018,$150.00,60.02,47.78,OTHER,",PP"
2493,Sales,New,31,Sales,"$2,500.00",18,"$1,198.98","$1,198.98",Personal Property,$0.00,"$1,198.98",597,221,"$1,500.00","$1,198.98",7/13/2018,$79.96,35.44,38.64,RENT HOME,Ashley 3 PC Bedroom Set
2494,Sales,New,30,Sales,"$1,600.00",18,"$1,514.98","$1,514.98",Personal Property,$0.00,"$1,514.98",641,325,"$5,000.00","$1,514.98",7/13/2018,$101.04,3.56,9.88,OTHER,"BED,DRESSER,NIGHTSTAND,MIRROR,CHEST"
2495,Sales,New,21,Sales,"$5,370.00",18,"$1,804.90",$0.00,Personal Property,$0.00,$0.00,0,352,"$1,000.00","$1,804.90",7/10/2018,$120.39,22.05,24.29,RENT HOME,PARTS
2496,Live Check,New,58,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$2,500.00",$964.00,7/11/2018,$94.30,0.00,0,,UNSECURED LIVE CHECK LOAN
2497,Live Check,New,77,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,000.00",$964.00,7/11/2018,$94.30,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
2498,Live Check,New,56,Live Check Prospect,$0.00,18,"$2,220.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$2,500.00","$2,125.00",7/11/2018,$152.65,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
2499,Live Check,New,54,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$2,500.00",$964.00,7/11/2018,$94.30,0.00,0,,UNSECURED LIVE CHECK LOAN
2500,Live Check,New,51,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/12/2018,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2501,Live Check,New,64,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/12/2018,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2502,Live Check,New,62,Live Check Prospect,$0.00,18,"$2,220.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$2,500.00","$2,125.00",7/12/2018,$152.65,0.00,0,,UNSECURED LIVE CHECK LOAN
2503,Live Check,New,60,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/12/2018,$94.30,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
2504,Live Check,New,77,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/12/2018,$94.30,0.00,0,,UNSECURED LIVE CHECK LOAN
2505,Live Check,Former,62,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$2,000.00","$1,525.00",7/12/2018,$125.32,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2506,Live Check,New,56,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/12/2018,$94.30,0.00,0,,UNSECURED LIVE CHECK LOAN
2507,Live Check,New,48,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/12/2018,$94.30,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
2508,Live Check,New,76,Live Check Prospect,$0.00,18,"$2,220.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/12/2018,$152.65,0.00,0,,UNSECURED LIVE CHECK LOAN
2509,Live Check,New,36,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/12/2018,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2510,Live Check,New,29,Live Check Prospect,$0.00,18,"$2,220.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/12/2018,$152.65,0.00,0,,UNSECURED LIVE CHECK LOAN
2511,Live Check,New,38,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/12/2018,$94.30,0.00,0,RENT APT,UNSECURED LIVE CHECK LOAN
2512,Live Check,New,68,Live Check Prospect,$0.00,18,"$2,220.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/12/2018,$152.65,0.00,0,,UNSECURED LIVE CHECK LOAN
2513,Live Check,New,41,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/12/2018,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2514,Live Check,New,68,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/12/2018,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2515,Live Check,New,53,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$2,500.00",$964.00,7/12/2018,$94.30,0.00,0,BUY HOME,UNSECURED LIVE CHECK LOAN
2517,Live Check,New,44,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0,,UNSECURED LIVE CHECK LOAN
2518,Live Check,New,87,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2519,Live Check,New,43,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0,,UNSECURED LIVE CHECK LOAN
2520,Live Check,New,25,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0,,UNSECURED LIVE CHECK LOAN
2521,Live Check,New,80,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0,RENT APT,UNSECURED LIVE CHECK LOAN
2522,Live Check,New,57,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0,,UNSECURED LIVE CHECK LOAN
2523,Live Check,New,55,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
2524,Live Check,New,51,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2525,Live Check,New,43,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
2526,Live Check,New,36,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,0,RENT APT,UNSECURED LIVE CHECK LOAN
2527,Live Check,New,57,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,0,,UNSECURED LIVE CHECK LOAN
2528,Live Check,New,41,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,0,LEASE OPTION TO BU,UNSECURED LIVE CHECK LOAN
2529,Consumer,Present,69,Counter Solicitation,"$2,009.00",24,"$2,593.33","$1,506.13",Personal Property,$702.97,"$2,209.10",682,177,"$3,000.00","$2,246.07",7/16/2018,$148.00,45.74,45.4,LIVE WITH PARENTS,",PP"
2530,Live Check,New,69,Live Check Prospect,$0.00,18,"$2,220.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$5,000.00","$2,125.00",7/16/2018,$152.65,0.00,0,,UNSECURED LIVE CHECK LOAN
2531,Live Check,New,52,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,0,,UNSECURED LIVE CHECK LOAN
2532,Live Check,New,51,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2533,Live Check,New,68,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,0,,UNSECURED LIVE CHECK LOAN
2534,Live Check,New,64,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,0,,UNSECURED LIVE CHECK LOAN
2536,Live Check,Present,79,Live Check,$0.00,15,"$1,590.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00","$1,532.72",7/16/2018,$125.32,0.00,0,,UNSECURED LIVE CHECK LOAN
2537,Live Check,New,59,Live Check Prospect,$0.00,18,"$2,220.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/17/2018,$152.65,0.00,0,,UNSECURED LIVE CHECK LOAN
2538,Live Check,New,66,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/17/2018,$94.30,0.00,0,,UNSECURED LIVE CHECK LOAN
2539,Live Check,New,69,Live Check Prospect,$0.00,18,"$2,220.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$3,000.00","$1,984.38",7/17/2018,$152.65,0.00,0,BUY HOME,UNSECURED LIVE CHECK LOAN
2540,Live Check,New,59,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/17/2018,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2541,Live Check,New,48,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/17/2018,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2542,Consumer,Present,68,Branch Generated,"$4,418.76",21,"$2,621.90","$1,388.52",Personal Property,"$1,010.69","$2,399.21",698,249,"$6,000.00","$2,444.21",7/17/2018,$165.00,29.96,30.26,OWN HOME,",PP"
2543,Live Check,New,49,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/18/2018,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2544,Live Check,New,54,Live Check Prospect,$0.00,18,"$2,220.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/18/2018,$152.65,0.00,0,BUY HOME,UNSECURED LIVE CHECK LOAN
2546,Consumer,Former,43,Branch Generated,$860.26,12,"$1,253.18","$1,006.30",Personal Property,$0.00,"$1,006.30",620,289,"$1,000.00","$1,123.30",7/19/2018,$121.00,26.97,41.03,OWN HOME,",PP"
2547,Live Check,New,64,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.49,7/19/2018,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2548,Live Check,New,58,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.49,7/19/2018,$94.30,0.00,0,OTHER,UNSECURED LIVE CHECK LOAN
2549,Live Check,New,61,Live Check Prospect,$0.00,18,"$2,220.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$3,000.00","$2,126.55",7/19/2018,$152.65,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
2550,Sales,New,47,Sales,"$3,750.00",36,"$3,500.00","$3,500.00",Personal Property,$0.00,"$3,500.00",654,246,"$3,000.00","$3,509.21",7/19/2018,$137.31,34.19,37.85,OTHER,MOTORCYCLE
2551,Live Check,New,72,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.49,7/19/2018,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2552,Live Check,New,48,Live Check Prospect,$0.00,15,"$1,588.94",$0.00,Unsecured,$0.00,$0.00,0,0,"$2,000.00","$1,524.00",7/20/2018,$125.28,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
2553,Live Check,New,59,Live Check Prospect,$0.00,18,"$2,220.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/20/2018,$152.65,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
2554,Live Check,New,47,Live Check Prospect,$0.00,18,"$2,220.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/20/2018,$152.65,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
2555,Live Check,New,76,Live Check Prospect,$0.00,18,"$2,220.00",$0.00,Unsecured,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/20/2018,$152.65,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
2557,Consumer,Present,27,Branch Generated,"$1,158.09",18,"$1,312.82",$839.89,Personal Property,$327.58,"$1,167.47",687,314,"$6,000.00","$1,212.47",7/20/2018,$90.00,19.86,19.86,RENT HOME,",PP"
2558,Live Check,New,57,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/24/2018,$94.30,0.00,0,OWN MH / RENT LAND,UNSECURED LIVE CHECK LOAN
2559,Consumer,Present,60,Branch Generated,"$3,807.94",30,"$4,123.27","$1,758.03",Personal Property,"$1,652.36","$3,410.39",642,214,"$3,240.00","$3,455.39",7/24/2018,$200.00,31.88,33.96,OWN HOME,",PP"
2560,Consumer,Present,67,Counter Solicitation,"$2,181.11",15,"$1,718.33",$571.13,Personal Property,$973.93,"$1,545.06",645,214,"$2,500.00","$1,590.06",7/24/2018,$135.00,60.66,60.66,,",PP"
2562,Live Check,New,76,Live Check Prospect,$0.00,12,$995.34,$0.00,Unsecured,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/25/2018,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
