acct_num,loan_type,cust_type,age,tot_income,tern,balance,net_due,security_code,bal_after_ref,net_due_renewed,fico,bni,cr_limit,agg_net_bal,date_opened,pmt,dti,is_bad
2511,15,1,38,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/12/2018,$94.30,0.00,1
2512,15,1,68,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/12/2018,$152.65,0.00,1
2513,15,1,41,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/12/2018,$94.30,0.00,1
2514,15,1,68,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/12/2018,$94.30,0.00,0
2515,15,1,53,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,7/12/2018,$94.30,0.00,0
2517,15,1,44,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0
2518,15,1,87,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0
2519,15,1,43,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0
2520,15,1,25,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0
2521,15,1,80,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0
2522,15,1,57,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0
2523,15,1,55,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,0
2524,15,1,51,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/13/2018,$94.30,0.00,1
2525,15,1,43,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,0
2526,15,1,36,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,0
2527,15,1,57,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,0
2528,15,1,41,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,1
2529,1,2,69,"$2,009.00",24,"$2,593.33","$1,506.13",10,$702.97,"$2,209.10",682,177,"$3,000.00","$2,246.07",7/16/2018,$148.00,45.74,0
2530,15,1,69,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$5,000.00","$2,125.00",7/16/2018,$152.65,0.00,0
2531,15,1,52,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,0
2532,15,1,51,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,1
2533,15,1,68,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,0
2534,15,1,64,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/16/2018,$94.30,0.00,0
2536,15,2,79,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,500.00","$1,532.72",7/16/2018,$125.32,0.00,0
2537,15,1,59,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/17/2018,$152.65,0.00,0
2538,15,1,66,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/17/2018,$94.30,0.00,0
2539,15,1,69,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$3,000.00","$1,984.38",7/17/2018,$152.65,0.00,1
2540,15,1,59,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/17/2018,$94.30,0.00,0
2541,15,1,48,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/17/2018,$94.30,0.00,0
2542,1,2,68,"$4,418.76",21,"$2,621.90","$1,388.52",10,"$1,010.69","$2,399.21",698,249,"$6,000.00","$2,444.21",7/17/2018,$165.00,29.96,0
2543,15,1,49,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/18/2018,$94.30,0.00,0
2544,15,1,54,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/18/2018,$152.65,0.00,0
2546,1,3,43,$860.26,12,"$1,253.18","$1,006.30",10,$0.00,"$1,006.30",620,289,"$1,000.00","$1,123.30",7/19/2018,$121.00,26.97,0
2547,15,1,64,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.49,7/19/2018,$94.30,0.00,0
2548,15,1,58,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.49,7/19/2018,$94.30,0.00,0
2549,15,1,61,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$3,000.00","$2,126.55",7/19/2018,$152.65,0.00,0
2550,70,1,47,"$3,750.00",36,"$3,500.00","$3,500.00",10,$0.00,"$3,500.00",654,246,"$3,000.00","$3,509.21",7/19/2018,$137.31,34.19,0
2551,15,1,72,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.49,7/19/2018,$94.30,0.00,0
2552,15,1,48,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,0,0,"$2,000.00","$1,524.00",7/20/2018,$125.28,0.00,1
2553,15,1,59,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/20/2018,$152.65,0.00,0
2554,15,1,47,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/20/2018,$152.65,0.00,0
2555,15,1,76,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/20/2018,$152.65,0.00,1
2557,1,2,27,"$1,158.09",18,"$1,312.82",$839.89,10,$327.58,"$1,167.47",687,314,"$6,000.00","$1,212.47",7/20/2018,$90.00,19.86,0
2558,15,1,57,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/24/2018,$94.30,0.00,0
2559,1,2,60,"$3,807.94",30,"$4,123.27","$1,758.03",10,"$1,652.36","$3,410.39",642,214,"$3,240.00","$3,455.39",7/24/2018,$200.00,31.88,0
2560,1,2,67,"$2,181.11",15,"$1,718.33",$571.13,10,$973.93,"$1,545.06",645,214,"$2,500.00","$1,590.06",7/24/2018,$135.00,60.66,0
2562,15,1,76,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/25/2018,$94.30,0.00,0
2563,15,1,62,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/26/2018,$94.30,0.00,0
2565,15,1,53,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/26/2018,$152.65,0.00,0
2566,15,1,62,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$3,000.00","$2,125.00",7/27/2018,$152.65,0.00,0
2567,15,1,45,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$1,500.00",$964.00,7/27/2018,$94.30,0.00,0
2410,1,2,53,"$1,050.00",24,"$2,629.10","$1,071.43",10,"$1,064.51","$2,135.94",702,290,"$5,000.00","$2,396.94",6/1/2018,$150.00,51.24,0
2411,1,2,66,"$1,109.00",30,"$3,537.22","$1,017.72",10,"$2,002.57","$3,020.29",659,284,"$5,000.00","$3,209.29",6/1/2018,$172.00,44.18,0
2412,1,1,49,"$2,297.53",15,"$1,451.67","$1,021.70",10,$0.00,"$1,021.70",598,167,"$1,000.00","$1,282.70",6/1/2018,$115.00,53.80,1
2413,1,2,64,"$1,743.10",15,"$1,451.67",$797.15,10,$505.07,"$1,302.22",557,183,$500.00,"$1,250.20",6/6/2018,$115.00,23.06,0
2414,1,2,63,"$1,737.52",12,$860.46,$454.14,10,$207.16,$661.30,651,325,"$5,000.00",$778.30,6/4/2018,$85.00,4.32,0
2415,1,1,71,"$2,430.86",24,"$2,450.25","$2,006.87",10,$0.00,"$2,006.87",653,189,"$3,000.00","$2,186.57",6/4/2018,$140.00,17.36,0
2416,1,2,67,"$1,322.00",12,"$1,242.27",$504.20,10,$614.97,"$1,119.17",595,320,"$1,000.00","$1,164.17",6/4/2018,$120.00,40.70,0
2417,1,2,64,$750.00,24,"$2,396.59","$1,006.84",10,$909.22,"$1,916.06",604,196,$500.00,"$2,097.65",6/4/2018,$137.00,45.87,1
2418,15,2,76,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,500.00","$1,547.19",6/6/2018,$125.32,0.00,0
2419,15,3,66,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,500.00","$1,724.93",6/6/2018,$125.32,0.00,1
2420,15,2,33,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,500.00","$1,623.92",6/6/2018,$125.32,0.00,1
2421,15,3,42,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,000.00","$1,529.82",6/7/2018,$125.32,0.00,0
2422,15,3,63,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$3,062.54",6/7/2018,$125.32,0.00,0
2423,15,2,69,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,000.00","$1,623.57",6/7/2018,$125.32,0.00,0
2425,2,2,68,"$3,399.07",36,"$5,488.60","$4,056.32",15,"$1,105.27","$5,161.59",677,181,"$3,000.00","$5,278.90",6/7/2018,$205.00,55.43,0
2426,15,2,63,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$3,062.54",6/8/2018,$125.32,0.00,0
2427,1,2,59,"$1,331.53",18,"$1,798.04","$1,003.01",10,$531.56,"$1,534.57",630,309,"$2,000.00","$1,658.01",6/8/2018,$121.00,36.42,0
2428,15,2,68,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,000.00","$1,612.95",6/8/2018,$125.32,0.00,0
2430,15,3,55,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,000.00","$1,528.86",6/8/2018,$125.32,0.00,1
2431,15,3,78,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,000.00","$1,525.96",6/11/2018,$125.32,0.00,0
2432,15,2,50,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,000.00","$1,629.15",6/11/2018,$125.32,0.00,0
2435,15,3,25,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,000.00","$1,525.00",6/12/2018,$125.32,0.00,0
2436,1,2,67,"$2,475.61",15,"$1,718.33","$1,265.55",10,$207.59,"$1,473.14",643,278,"$3,000.00","$1,590.14",6/13/2018,$135.00,37.08,0
2438,70,1,26,"$1,600.00",48,"$7,000.00","$7,000.00",10,$0.00,"$7,000.00",578,297,"$7,000.00","$7,000.00",6/14/2018,$228.21,1.56,0
2439,15,3,53,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,000.00","$1,525.00",6/14/2018,$125.32,0.00,0
2440,1,2,39,"$1,527.39",24,"$2,378.71","$1,200.26",10,$660.01,"$1,860.27",624,293,"$2,000.00","$2,013.27",6/15/2018,$136.00,28.68,0
2441,1,2,55,"$1,130.67",18,"$1,469.35",$563.41,10,$457.75,"$1,021.16",514,263,$500.00,"$1,282.16",6/15/2018,$100.00,66.69,0
2442,15,2,77,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,500.00","$1,423.11",6/18/2018,$125.32,0.00,0
2443,1,1,59,"$1,653.00",12,"$1,351.36","$1,003.22",10,$0.00,"$1,003.22",602,169,"$1,500.00","$1,264.22",6/18/2018,$130.00,25.35,0
2444,1,2,50,"$1,414.70",24,"$2,629.10","$2,001.10",10,$188.84,"$2,189.94",797,355,"$5,000.00","$2,234.94",6/19/2018,$150.00,36.47,0
2445,1,2,38,"$2,242.50",18,"$2,048.48","$1,010.27",10,$724.26,"$1,734.53",597,83,"$1,000.00","$1,779.53",6/21/2018,$137.00,25.02,0
2446,70,1,35,"$6,000.00",48,"$6,556.40","$6,556.40",10,$0.00,"$6,556.40",613,240,"$7,000.00","$6,556.40",6/19/2018,$213.75,22.03,0
2447,1,2,66,"$1,322.53",24,"$2,450.25",$685.54,10,"$1,425.27","$2,110.81",607,284,"$2,000.00","$2,239.89",6/19/2018,$140.00,8.32,0
2449,1,2,62,"$1,286.00",24,"$2,539.67","$1,578.86",10,$472.50,"$2,051.36",691,351,"$6,000.00","$2,312.36",6/20/2018,$145.00,26.75,0
2450,70,1,68,"$2,300.00",6,$415.00,$415.00,10,$0.00,$415.00,762,361,"$5,000.00",$415.00,6/19/2018,$74.08,58.28,0
2451,1,1,55,$888.85,6,$597.21,$515.17,10,$0.00,$515.17,0,347,$500.00,$560.17,6/21/2018,$110.00,0.00,0
2452,1,2,29,"$2,312.00",24,"$2,754.29","$1,501.12",10,$619.64,"$2,120.76",606,248,"$1,500.00","$2,206.87",6/21/2018,$157.00,41.35,0
2453,1,3,56,"$2,288.00",18,"$2,253.48","$1,694.22",10,$0.00,"$1,694.22",642,170,"$2,500.00","$1,955.22",6/22/2018,$160.00,33.72,0
2454,1,2,38,"$1,121.88",24,"$2,450.25","$1,377.60",10,$582.01,"$1,959.61",585,269,"$1,500.00","$2,076.61",6/22/2018,$140.00,59.72,1
2455,70,1,69,"$1,400.00",6,$631.99,$631.99,10,$0.00,$631.99,801,323,"$5,000.00",$633.24,6/22/2018,$112.82,0.00,0
2456,70,1,33,"$5,440.00",12,"$2,274.99","$2,274.99",10,$0.00,"$2,274.99",723,325,"$5,000.00","$2,274.99",6/21/2018,$215.11,18.13,0
2457,1,3,28,"$2,039.05",15,"$1,451.67","$1,021.70",10,$0.00,"$1,021.70",592,301,"$1,500.00","$1,282.70",6/22/2018,$115.00,32.12,0
2458,1,1,34,"$1,584.18",24,"$2,539.67","$2,002.76",10,$0.00,"$2,002.76",635,270,"$2,000.00","$2,155.76",6/22/2018,$145.00,47.66,0
2459,15,3,45,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,500.00","$1,525.00",6/25/2018,$125.32,0.00,0
2460,15,3,66,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,500.00","$1,525.00",6/25/2018,$125.32,0.00,0
2461,15,3,32,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,500.00","$1,525.00",6/25/2018,$125.32,0.00,0
2463,1,1,31,"$2,145.95",12,"$1,460.45","$1,044.46",10,$0.00,"$1,044.46",604,210,"$1,000.00","$1,305.46",6/25/2018,$140.00,51.77,0
2464,15,2,24,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,500.00","$1,606.54",6/26/2018,$125.32,0.00,0
2465,15,3,61,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,000.00","$1,526.93",6/26/2018,$125.32,0.00,0
2466,1,2,71,"$6,822.63",18,"$2,253.48","$1,019.56",10,$816.16,"$1,835.72",682,106,"$5,000.00","$2,096.72",6/28/2018,$160.00,56.15,0
2467,1,2,36,"$1,178.28",24,"$2,181.97","$1,009.59",10,$568.51,"$1,578.10",606,176,"$1,500.00","$1,839.10",6/28/2018,$125.00,42.52,0
2468,15,3,63,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,000.00","$1,525.00",6/29/2018,$125.32,0.00,1
2471,1,2,65,$770.00,24,"$2,360.82","$1,080.68",10,$858.76,"$1,939.44",615,270,"$1,000.00","$2,164.44",6/29/2018,$135.00,31.82,0
2472,70,1,67,"$1,554.00",6,$362.98,$362.98,10,$0.00,$362.98,588,195,"$1,000.00",$362.98,8/9/2018,$64.80,25.61,1
2568,15,1,61,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,665,241,"$1,500.00",$0.00,8/2/2018,$94.30,0.00,0
2569,15,1,55,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,691,341,"$1,500.00",$966.96,8/2/2018,$94.30,0.00,0
2570,15,1,69,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,620,236,"$1,500.00",$884.01,8/2/2018,$94.30,0.00,0
2571,15,1,24,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,624,152,"$1,500.00",$222.46,8/3/2018,$94.30,0.00,0
2572,1,2,76,"$1,614.17",12,"$1,078.64",$447.46,10,$530.24,$977.70,623,209,"$2,000.00",$937.57,8/3/2018,$105.00,52.16,0
2573,15,1,49,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,704,253,"$1,500.00",$964.99,8/6/2018,$94.30,0.00,0
2574,1,1,64,"$1,390.30",15,$720.00,$419.65,10,$0.00,$419.65,685,305,"$8,000.00",$680.65,8/6/2018,$60.00,23.52,0
2575,1,1,30,$810.33,15,$851.67,$500.32,10,$0.00,$500.32,0,319,"$1,000.00",$761.32,8/6/2018,$70.00,0.00,0
2576,15,1,59,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,655,257,"$1,500.00",$964.49,8/7/2018,$94.30,0.00,0
2577,15,3,94,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$2,000.00","$1,526.92",8/6/2018,$125.32,0.00,0
2579,15,3,69,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$2,000.00","$1,529.82",8/3/2018,$125.32,0.00,0
2580,15,1,62,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,632,337,"$1,500.00",$964.49,8/7/2018,$94.30,0.00,0
2581,15,1,86,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,717,333,"$1,500.00",$964.49,8/7/2018,$94.30,0.00,0
2582,15,2,24,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,618,276,"$1,500.00",$964.49,8/7/2018,$94.30,0.00,0
2583,1,2,62,"$1,246.92",24,"$2,629.10",$990.95,10,"$1,198.86","$2,189.81",675,318,"$6,000.00","$2,234.81",8/7/2018,$150.00,36.81,0
2586,1,2,76,"$4,728.00",15,"$1,651.67",$527.33,10,$973.38,"$1,500.71",655,228,"$2,000.00","$1,545.71",8/13/2018,$130.00,18.36,0
2587,15,1,36,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,684,231,"$4,000.00","$1,857.64",8/7/2018,$152.65,0.00,0
2588,15,3,55,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$2,000.00","$1,529.82",8/8/2018,$125.32,0.00,0
2589,15,1,68,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,677,309,"$1,500.00",$879.86,8/9/2018,$94.30,0.00,0
2590,15,3,47,$0.00,18,"$2,370.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,281.75",8/9/2018,$163.41,0.00,0
2591,15,3,69,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$2,000.00","$1,418.30",8/9/2018,$125.32,0.00,0
2592,15,3,74,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$2,000.00","$1,618.55",8/9/2018,$125.32,0.00,0
2593,1,1,58,"$1,709.69",9,$622.92,$531.68,10,$0.00,$531.68,595,216,"$1,500.00",$576.68,8/13/2018,$80.00,64.57,1
2594,1,2,68,"$2,391.09",18,"$1,704.13",$447.18,10,"$1,074.34","$1,521.52",599,266,"$1,500.00","$1,566.52",8/9/2018,$115.00,38.02,0
2595,1,2,74,"$1,350.60",12,$751.36,$514.07,10,$160.90,$674.97,622,254,"$2,125.00",$653.19,8/9/2018,$75.00,26.28,0
2596,15,3,75,$0.00,18,"$2,370.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,280.06",8/10/2018,$163.41,0.00,0
2597,15,3,59,$0.00,18,"$2,370.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,275.00",8/13/2018,$163.41,0.00,0
2599,1,2,68,"$1,156.00",12,"$1,100.46",$501.80,10,$487.26,$989.06,627,248,"$2,000.00","$1,034.78",8/14/2018,$107.00,37.28,0
2600,15,3,78,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$2,000.00","$1,525.96",8/14/2018,$125.32,0.00,0
2601,15,3,49,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$2,000.00","$1,525.96",8/14/2018,$125.32,0.00,0
2602,15,3,71,$0.00,18,"$2,370.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,276.69",8/14/2018,$163.41,0.00,0
2603,15,3,35,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$2,000.00","$1,280.72",8/14/2018,$125.32,0.00,0
2604,15,3,68,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$2,000.00","$1,525.96",8/14/2018,$125.32,0.00,0
2605,15,3,48,$0.00,18,"$2,370.00",$0.00,15,$0.00,$0.00,0,0,"$3,000.00","$2,276.69",8/14/2018,$163.41,0.00,0
2606,70,1,22,"$1,300.00",9,$703.98,$703.98,10,$0.00,$703.98,643,333,"$4,000.00",$704.44,8/14/2018,$86.23,7.46,0
2607,15,3,42,$0.00,18,"$2,370.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,275.00",8/15/2018,$163.41,0.00,0
2608,15,3,72,$0.00,18,"$2,370.00",$0.00,15,$0.00,$0.00,0,0,"$3,000.00","$2,275.00",8/15/2018,$163.41,0.00,0
2609,15,3,48,$0.00,18,"$2,370.00",$0.00,15,$0.00,$0.00,0,0,"$1,000.00","$4,076.92",8/15/2018,$163.41,0.00,1
2610,1,2,53,"$1,198.00",12,"$1,133.18",$541.75,10,$261.32,$803.07,584,251,"$1,500.00","$1,064.07",8/16/2018,$110.00,47.91,0
2611,1,2,53,"$5,105.58",36,"$4,334.36","$2,517.75",10,$889.20,"$3,406.95",650,288,"$3,000.00","$3,523.95",8/16/2018,$187.00,24.62,0
2612,1,2,77,"$3,105.85",15,"$1,451.67","$1,027.68",10,$288.88,"$1,316.56",690,228,"$3,000.00","$1,362.46",8/17/2018,$115.00,54.19,0
2613,1,2,57,"$2,008.63",30,"$3,662.81","$1,005.00",10,"$2,009.18","$3,014.18",627,351,"$3,000.00","$3,062.19",8/17/2018,$178.00,15.53,0
2614,15,3,77,$0.00,18,"$2,370.00",$0.00,15,$0.00,$0.00,0,0,"$1,500.00","$2,128.64",8/17/2018,$163.41,0.00,0
2615,15,3,67,$0.00,18,"$2,370.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,275.00",8/20/2018,$163.41,0.00,0
2616,1,1,58,"$1,209.00",12,$805.91,$502.94,10,$0.00,$502.94,614,277,"$1,500.00",$763.94,8/20/2018,$80.00,51.78,0
2620,15,3,46,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$2,000.00","$1,525.00",8/22/2018,$125.32,0.00,1
2621,15,3,64,$0.00,18,"$2,370.00",$0.00,15,$0.00,$0.00,0,0,"$3,000.00","$2,275.00",8/22/2018,$163.41,0.00,0
2622,1,1,62,"$1,097.00",12,$805.91,$502.72,10,$0.00,$502.72,643,242,"$3,000.00",$763.72,8/27/2018,$80.00,38.47,0
2623,1,2,25,"$1,681.51",15,"$1,345.00",$507.58,10,$565.37,"$1,072.95",659,336,"$3,000.00","$1,189.95",8/23/2018,$107.00,34.67,0
2624,15,3,48,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$2,000.00","$1,525.00",8/24/2018,$125.32,0.00,0
2625,1,1,42,"$1,891.93",24,"$3,111.99","$2,509.28",10,$0.00,"$2,509.28",646,223,"$2,500.00","$2,662.28",8/24/2018,$177.00,36.73,0
2627,1,1,49,"$1,802.91",30,"$3,600.02","$2,816.16",10,$0.00,"$2,816.16",696,289,"$3,500.00","$3,005.16",8/24/2018,$175.00,52.14,0
2628,15,3,54,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$2,000.00","$1,525.00",8/28/2018,$125.32,0.00,0
2629,70,1,49,"$3,683.33",36,"$2,893.00",$0.00,10,$0.00,$0.00,736,377,"$8,000.00","$2,894.90",8/30/2018,$113.50,2.09,0
2630,1,2,41,"$2,799.33",24,"$3,076.22",$569.50,10,"$1,799.60","$2,369.10",616,163,"$1,500.00","$2,630.10",8/31/2018,$175.00,52.37,1
2631,15,3,69,$0.00,18,"$2,370.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$2,275.00",8/31/2018,$163.41,0.00,0
2632,1,3,22,"$1,026.74",18,"$1,625.87","$1,254.13",10,$0.00,"$1,254.13",680,349,"$5,000.00","$1,515.13",8/31/2018,$110.00,34.48,0
2633,1,2,63,"$1,063.00",24,"$2,181.97","$1,115.63",10,$597.47,"$1,713.10",629,234,"$1,500.00","$1,974.10",9/7/2018,$125.00,26.15,0
2634,1,3,48,"$2,815.11",30,"$3,181.41","$2,384.11",10,$0.00,"$2,384.11",599,281,"$2,500.00","$2,645.11",9/17/2018,$155.00,16.94,0
2635,1,2,53,"$2,971.27",21,"$1,945.85","$1,014.78",10,$483.87,"$1,498.65",623,199,"$1,500.00","$1,671.85",9/4/2018,$115.00,25.28,0
2636,1,1,44,"$1,569.45",15,"$1,451.67","$1,021.70",10,$0.00,"$1,021.70",0,315,"$1,000.00","$1,282.70",9/7/2018,$115.00,15.93,0
2637,1,2,55,"$3,542.00",24,"$2,450.25","$1,002.27",10,$964.54,"$1,966.81",642,243,"$7,500.00","$2,227.81",9/7/2018,$140.00,34.25,0
2638,1,2,71,"$3,607.85",15,"$1,318.33",$547.60,10,$453.15,"$1,000.75",593,158,"$2,000.00","$1,225.75",9/7/2018,$105.00,58.76,0
2639,1,2,26,"$2,663.16",24,"$2,700.64","$2,004.00",10,$249.27,"$2,253.27",614,300,"$5,000.00","$2,298.27",9/7/2018,$154.00,19.79,0
2640,15,2,50,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$1,534.65",9/10/2018,$125.32,0.00,0
2641,1,1,52,"$1,667.10",24,"$2,378.71","$2,007.15",10,$0.00,"$2,007.15",646,350,"$2,500.00","$2,160.15",9/17/2018,$136.00,45.47,0
2642,1,2,36,"$3,693.43",30,"$3,809.32","$2,511.18",10,$521.26,"$3,032.44",587,60,"$2,500.00","$3,185.44",9/11/2018,$185.00,38.72,0
2644,2,2,53,"$3,769.02",48,"$8,056.35","$6,172.70",15,$602.89,"$6,775.59",682,203,"$2,500.00","$6,944.59",9/13/2018,$250.00,52.67,0
2645,1,2,52,"$1,610.74",30,"$2,867.46","$1,150.32",10,"$1,035.64","$2,185.96",644,295,"$3,000.00","$2,374.96",9/13/2018,$140.00,20.24,0
2647,1,2,59,"$2,530.19",30,"$3,620.95","$1,509.85",10,"$1,396.49","$2,906.34",615,298,"$3,500.00","$3,023.34",9/17/2018,$176.00,32.09,0
